/atg/commerce/catalog/SecureProductCatalog:coverSku, ,TIMEFORMAT=M/d/yyyy h:mm a, ,LOCALE=en_US,
ID,acaBadge,additionalDetails,addedMaterialTypes,hasAdjustableHeadrest,hasAdjustableLumbar,altImages,archCoverAvlb,archwayID,atAGlanceContent,ar_enabled,auxiliaryMedia,bundleLinks,capCode,careFeatures,cleaningCode,collectionName,coverColor,colorDescription,colorNumber,commodityCode,colorFamilyImages,coverStatus,coverType,description,discountable,displayHeader,dynamicAttributes,endDate,faceContents,wtbFeatureImg1,wtbFeatureImg1Alt,wtbFeatureImg1Caption,wtbFeatureImg2,wtbFeatureImg2Alt,wtbFeatureImg2Caption,fractionalQuantitiesAllowed,fulfiller,grade,headerText,hasHeatMassage,hideAGlance,hideForCA,hideStillDeciding,hideForTextSearch,skuDocUrl,isPillowOptions,itemAcl,largeImage,wtbLeftImg,hasLiftFunction,linkDescription,listPrice,madeInUSABadge,manufacturer_part_number,mostPopular,isNew,nonreturnable,numberOfCushions,onSale,onlineExclusive,onlineExclusiveText,onlineOnly,patternName,pdpDefaultImage,perfectForInfo,performanceFabricFlag,cdpDefaultImage,cdpMouseOverImage,hasPower,productCategoryCode,prodCategoryDesc,belowFoldVideoMedia,isPurchaseable,quantity,fixedReplacementProducts,romanceCopy,salePrice,series,showOnline,dimensionImage,isSleeper,smallImage,sortOrder,startDate,status,stillDecidingLinks,hasStorage,template,thumbnailImage,unitOfMeasure,unsearchable,hasUsbChargingPort,useCareInstructions,belowFoldHowToMedia,videos,warrantyInfo,wearDatedId,wearability,wholesalePrice
E202835,false,Normal Fabric,,,,,false,SM6ZE202835,,false,,,DR,,WS,Major Upholstery,35,Ivory,35,,,P,fabric,"With its luxurious velvety texture, Helix brings comfort to another level. It’s a sumptuous chenille material that comes in rich, saturated colors. Subtle changes in tone create depth and contrast that will lend a lush look to any room.",true,true,,,"53% Polyester,35% Acrylic,6% Cotton,6% Rayon",,,,,,,false,,E,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Helix,,,false,,,,MU,,,false,,,,,2028,false,,,,,,D,,,,,,true,,,,,,,2,
J168717,false,Normal Fabric,,,,,false,SM6ZJ168717,,,,,DR,,S,Major Upholstery,17,Rust,17,,,A,fabric,"With the current fashion fascination with succulents and tropical interiors, this accent is on trend. This hand sketched modern botanical has pops of color. Rich weave effects add texture to the drawing, making Prickles a fun addition to any room.",true,,,,"55% Cotton,45% Polyester",,,,,,,,,J,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Prickles,,,false,,,,MU,,,false,,,,,1687,false,,,,498,,D,,,,,,true,,,,,,,2,
J187134,false,Normal Fabric,iClean,,,,false,SM6ZJ187134,,false,,,PS,,W,Major Upholstery,34,Prairie,34,,,A,fabric,"A bold Southwestern diamond motif is repeated in this rustic but modern design. i-Sioux is composed of varied weaves and textures in beautiful color combos. This soft, durable material offers a simple, spirited pattern with timeless appeal.",true,,,,"87% Polyester,13% Acrylic",,,,,,,false,,J,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,i-Sioux,,,false,,,,MU,,,false,,,,,1871,false,,,,527,,D,,,,,,true,,,,,,,16,
J187157,false,Normal Fabric,iClean,,,,false,SM6ZJ187157,,false,,,PS,,W,Major Upholstery,57,Smoke,57,,,A,fabric,"A bold Southwestern diamond motif is repeated in this rustic but modern design. i-Sioux is composed of varied weaves and textures in beautiful color combos. This soft, durable material offers a simple, spirited pattern with timeless appeal.",true,,,,"87% Polyester,13% Acrylic",,,,,,,false,,J,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,i-Sioux,,,false,,,,MU,,,false,,,,,1871,false,,,,528,,D,,,,,,true,,,,,,,16,
J187187,false,Normal Fabric,iClean,,,,false,SM6ZJ187187,,false,,,PS,,W,Major Upholstery,87,Denim,87,,,A,fabric,"A bold Southwestern diamond motif is repeated in this rustic but modern design. i-Sioux is composed of varied weaves and textures in beautiful color combos. This soft, durable material offers a simple, spirited pattern with timeless appeal.",true,,,,"87% Polyester,13% Acrylic",,,,,,,false,,J,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,i-Sioux,,,false,,,,MU,,,false,,,,,1871,false,,,,530,,D,,,,,,true,,,,,,,16,
J187432,false,Normal Fabric,,,,,false,SM6ZJ187432,,false,,,DR,,S,Major Upholstery,32,Crystal,32,,,A,fabric,"Simple lines connect in a chic, abstract pattern to create a dynamic look that is, as its name implies, thoroughly Modern. Rich chenille traces the lines for a textural effect that adds a little creative flair, a bit of drama to any space.",true,,,,100% Polyester,,,,,,,false,,J,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Modern,,,false,,,,MU,,,false,,,,,1874,false,,,,535,,D,,,,,,true,,,,,,,2,
J187476,false,Normal Fabric,,,,,false,SM6ZJ187476,,false,,,DR,,S,Major Upholstery,76,Copper,76,,,A,fabric,"Simple lines connect in a chic, abstract pattern to create a dynamic look that is, as its name implies, thoroughly Modern. Rich chenille traces the lines for a textural effect that adds a little creative flair, a bit of drama to any space.",true,,,,100% Polyester,,,,,,,false,,J,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Modern,,,false,,,,MU,,,false,,,,,1874,false,,,,536,,D,,,,,,true,,,,,,,2,
J187486,false,Normal Fabric,,,,,false,SM6ZJ187486,,false,,,DR,,S,Major Upholstery,86,Pacific,86,,,A,fabric,"Simple lines connect in a chic, abstract pattern to create a dynamic look that is, as its name implies, thoroughly Modern. Rich chenille traces the lines for a textural effect that adds a little creative flair, a bit of drama to any space.",true,,,,100% Polyester,,,,,,,false,,J,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Modern,,,false,,,,MU,,,false,,,,,1874,false,,,,537,,D,,,,,,true,,,,,,,2,
J188057,false,Normal Fabric,,,,,false,SM6ZJ188057,,false,,,DR,,W,Major Upholstery,57,Fog,57,,,A,fabric,"The simple linen-like structure of Holly Springs is enhanced with a flowing paisley design. The tranquil tones of this pattern enable it to blend into any room while its graceful, organic lines project mesmerizing depth and movement.",true,,,,"74% Polyester,26% Acrylic",,,,,,,false,,J,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Holly Springs,,,false,,,,MU,,,false,,,,,1880,false,,,,542,,D,,,,,,true,,,,,,,2,
J197854,false,Normal Fabric,,,,,false,SM6ZJ197854,,false,,,PS,,WS,Major Upholstery,54,Driftwood,54,,,P,fabric,"Charming features an artful chain-link pattern on a linen-like base. Its multi-dimensional weave exudes a lovely time-worn charm, like a soft, well-loved vintage piece of exceptional quality.",true,true,,,100% Polyester,,,,,,,false,,J,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,"Charming ",,,true,,,,MU,,,false,,,,,1978,false,,,,,,D,,,,,,true,,,,,,,2,
J197878,false,Normal Fabric,,,,,false,SM6ZJ197878,,false,,,PS,,WS,Major Upholstery,78,Clove,78,,,P,fabric,"Charming features an artful chain-link pattern on a linen-like base. Its multi-dimensional weave exudes a lovely time-worn charm, like a soft, well-loved vintage piece of exceptional quality.",true,true,,,100% Polyester,,,,,,,false,,J,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,"Charming ",,,true,,,,MU,,,false,,,,,1978,false,,,,,,D,,,,,,true,,,,,,,2,
Q194057,false,Performance Fabric,"Pet Friendly,Performance,Nanobionic,iClean",,,,false,SM6ZQ194057,,false,,,DR,,W,Major Upholstery,57,Charcoal,57,,,P,fabric,"i-Bermond offers solid colors with a soft, plush weave and a hint of depth and texture. These colors create a perfect base for minimalist or layered looks. iClean technology makes clean-ups a breeze, so it looks amazing for years to come.",true,,,,"89% Polyester,11% Nylon",,,,,,,false,,Q,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,i-Bermond,,,true,,,,MU,,,false,,,,,1940,false,,,,640,,D,,,,,,true,,,,,,,26,
Q194086,false,Performance Fabric,"Pet Friendly,Performance,Nanobionic,iClean",,,,false,SM6ZQ194086,,false,,,DR,,W,Major Upholstery,86,Navy,86,,,P,fabric,"i-Bermond offers solid colors with a soft, plush weave and a hint of depth and texture. These colors create a perfect base for minimalist or layered looks. iClean technology makes clean-ups a breeze, so it looks amazing for years to come.",true,,,,"89% Polyester,11% Nylon",,,,,,,false,,Q,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,i-Bermond,,,true,,,,MU,,,false,,,,,1940,false,,,,643,,D,,,,,,true,,,,,,,26,
Q197631,false,Normal Fabric,,,,,false,SM6ZQ197631,,false,,,NP,,WS,Major Upholstery,31,Cream,31,,,P,fabric,"Wallasch is a stripe pattern that contrasts a crisp, tailored herringbone weave with a multitextured stripe for a distressed, handmade look. This style offers comfort and versatility in a soft iClean material that is easy to keep clean.   ",true,true,,,"64.24% Olefin,34.96% Post Consumer Recycled Polyester",,,,,,,false,,Q,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Wallasch,,,false,,,,MU,,,false,,,,,1976,false,,,,,,D,,,,,,true,,,,,,,2,
Q197652,false,Normal Fabric,,,,,false,SM6ZQ197652,,false,,,NP,,WS,Major Upholstery,52,Chrome,52,,,P,fabric,"Wallasch is a stripe pattern that contrasts a crisp, tailored herringbone weave with a multitextured stripe for a distressed, handmade look. This style offers comfort and versatility in a soft iClean material that is easy to keep clean.   ",true,true,,,"64.24% Olefin,34.96% Post Consumer Recycled Polyester",,,,,,,false,,Q,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Wallasch,,,false,,,,MU,,,false,,,,,1976,false,,,,,,D,,,,,,true,,,,,,,2,
Q197685,false,Normal Fabric,,,,,false,SM6ZQ197685,,false,,,NP,,WS,Major Upholstery,85,Denim,85,,,P,fabric,"Wallasch is a stripe pattern that contrasts a crisp, tailored herringbone weave with a multitextured stripe for a distressed, handmade look. This style offers comfort and versatility in a soft iClean material that is easy to keep clean.   ",true,true,,,"64.24% Olefin,34.96% Post Consumer Recycled Polyester",,,,,,,false,,Q,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Wallasch,,,false,,,,MU,,,false,,,,,1976,false,,,,,,D,,,,,,true,,,,,,,2,
Q198535,false,Normal Fabric,,,,,false,SM6ZQ198535,,false,,,DR,,WS,Major Upholstery,35,Beige,35,,,A,fabric,"A contemporary adaptation of a traditional rug design, Tuscadero emulates a handloomed heritage textile. Southwest motifs are softened with an age-worn look created by the varied weave patterns. This material adds color and character into a room.",true,true,,,"84% Polyester,16% Polyurethane",,,,,,,false,,Q,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Tuscadero,,,false,,,,MU,,,false,,,,,1985,false,,,,,,D,,,,,,true,,,,,,,2,
C151677,false,Normal Fabric,,,,,false,SM6ZC151677,,,,,DR,,WS,Major Upholstery,77,Mocha,77,CL,,A,fabric,Merit is a fine chenille on a space dyed multi-color warp. This construction gives Merit the rich color as well as an exceptional hand that allows it to be inviting and user friendly.,true,,,,100% Polyester,,,,,,,,,C,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Merit,,,true,,,,MU,,,false,,,,,1516,false,,,,58,,D,,,,,,true,,,,,,,2,
D149087,false,Performance Fabric,"Pet Friendly,Performance,iClean",,,,false,SM6ZD149087,,false,,,DR,,W,Major Upholstery,87,Indigo,87,,,A,fabric,Major Upholstery,true,,,,95% Polyester   5% Nylon,,,,,,,false,,D,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,i-Benavento,,,true,,,,MU,,,false,,,,,1490,false,,,,194,,D,,,,,,true,,,,,,,19,
J186873,false,Normal Fabric,,,,,false,SM6ZJ186873,,false,,,VS,,W,Major Upholstery,73,Granary,73,,,A,fabric,Major Upholstery,true,,,,100% Polyester,,,,,,,false,,J,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Revolori,,,false,,,,MU,,,false,,,,,1868,false,,,,526,,D,,,,,,true,,,,,,,2,
J205525,false,Normal Fabric,,,,,false,,,false,,,VS,,S,Major Upholstery,25,Moss,25,,,P,fabric,"Narrow, contrasting stripes imbue Dorsey with timeless elegance. Saturated accent tones and varied weaves introduce layers of texture and visual harmony. This timeless pattern creates a versatile look with polish and depth.",true,true,,,"48% Polyester,39% Polypropylene,10% Acrylic,3% Flax",,,,,,,false,,J,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Dorsey,,,false,,,,MU,,,false,,,,,2055,false,,,,,,D,,,,,,true,,,,,,,2,
BV680979,false,,,,,,false,,,false,,,VY,,UN,Promotion Cover,79,Grey,,,,P,fabric,Promotion Cover,true,true,,,null,,,,,,,false,,BV,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,,,,false,,,,PR,,,false,,,,,6809,false,,,,,,D,,,,,,true,,,,,,,2,
E187831,false,Normal Fabric,,,,,false,SM6ZE187831,,false,,,DR,,W,Major Upholstery,31,Oatmeal,31,,,A,fabric,"Sometimes, simplicity speaks for itself. Bandito is a classic chenille in a clean, tight weave that adds comfort and style to any piece. Its soft texture and muted tone make a quiet statement that is both casual and elegant. ",true,,,,100% Polyester,,,,,,,false,,E,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Bandito,,,false,,,,MU,,,false,,,,,1878,false,,,,387,,D,,,,,,true,,,,,,,2,
E187833,false,Normal Fabric,,,,,false,SM6ZE187833,,false,,,DR,,W,Major Upholstery,33,Linen,33,,,A,fabric,"Sometimes, simplicity speaks for itself. Bandito is a classic chenille in a clean, tight weave that adds comfort and style to any piece. Its soft texture and muted tone make a quiet statement that is both casual and elegant. ",true,,,,100% Polyester,,,,,,,false,,E,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Bandito,,,false,,,,MU,,,false,,,,,1878,false,,,,388,,D,,,,,,true,,,,,,,2,
LB680955,false,,,,,,false,,,false,,,LM,,L,Promotion Cover,55,Mushroom,,,,P,leather,Promotion Cover,true,true,,,Leather Match,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,,,,false,,,,PR,,,false,,,,,6809,false,,,,,,D,,,,,,true,,,,,,,2,
LB680977,false,,,,,,false,,,false,,,LM,,L,Promotion Cover,77,Shadow,,,,P,leather,Promotion Cover,true,true,,,Leather Match,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,,,,false,,,,PR,,,false,,,,,6809,false,,,,,,D,,,,,,true,,,,,,,2,
LB680979,false,,,,,,false,,,false,,,LM,,L,Promotion Cover,79,Bark,,,,P,leather,Promotion Cover,true,true,,,Leather Match,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,,,,false,,,,PR,,,false,,,,,6809,false,,,,,,D,,,,,,true,,,,,,,2,
LB159277,false,Authentic Leather,,,,,false,SL6LB159277,,,,,LM,,L,Chair,77,Walnut,77,,,A,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,,,,Leather/Vinyl,,,,,,,,,LB,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Aravalli,,,false,,,,CH,,,false,,,,,1592,false,,,,568,,D,,,,,,true,,,,,,,9,
RE994778,false,,Performance,,,,false,SC6ZRE994778,,,,,RL,,WS,Chair,78,Tobacco,78,RL,,O,fabric,"RENEW recycled leather offers the look of leather with the softness of fabric. Classified as fabric, it blends luxury, sustainability, and timeless style with hand-rubbed color and natural hide-inspired character.",true,,,,100% Polyester,,,,,,,,,RE,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,true,,,,CH,,,false,,,,,9947,false,,,,651,,D,,,,,,false,,,,,,,7,
RE994716,false,,Performance,,,,false,,,,,,RL,,WS,Chair,16,Chestnut,16,RL,,A,fabric,"RENEW recycled leather offers the look of leather with the softness of fabric. Classified as fabric, it blends luxury, sustainability, and timeless style with hand-rubbed color and natural hide-inspired character.",true,,,,100% Polyester,,,,,,,,,RE,,,,false,,true,,,,,,,,,false,,false,false,true,,false,,,false,Solids,,,true,,,,CH,,,false,,,,,9947,false,,,,,,D,,,,,,true,,,,,,,7,
RE994787,false,,Performance,,,,false,,,,,,RL,,WS,Chair,87,Petrol,87,RL,,A,fabric,"RENEW recycled leather offers the look of leather with the softness of fabric. Classified as fabric, it blends luxury, sustainability, and timeless style with hand-rubbed color and natural hide-inspired character.",true,,,,100% Polyester,,,,,,,,,RE,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,true,,,,CH,,,false,,,,,9947,false,,,,,,D,,,,,,true,,,,,,,7,
RE994728,false,,Performance,,,,false,,,,,,RL,,WS,Chair,,Pinehurst,28,RL,,A,fabric,"RENEW recycled leather offers the look of leather with the softness of fabric. Classified as fabric, it blends luxury, sustainability, and timeless style with hand-rubbed color and natural hide-inspired character.",true,,,,100% Polyester,,,,,,,,,RE,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,CH,,,false,,,,,9947,false,,,,,,D,,,,,,true,,,,,,,?,
RE994777,false,,Performance,,,,false,,,,,,RL,,WS,Chair,77,Thicket,77,RL,,O,fabric,"RENEW recycled leather offers the look of leather with the softness of fabric. Classified as fabric, it blends luxury, sustainability, and timeless style with hand-rubbed color and natural hide-inspired character.",true,,,,100% Polyester,,,,,,,,,RE,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,true,,,,CH,,,false,,,,,9947,false,,,,,,D,,,,,,true,,,,,,,7,
DL159579,false,,,,,,false,,,,,,LL,,L,Chair,79,Chocolate,,,,A,leather,LZB Chair,true,,,,100% Leather,,,,,,,,,DL,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,CH,,,false,,,,,1595,false,,,,,,D,,,,,,true,,,,,,,27,
D170132,false,Performance Fabric,"Performance,iClean",,,,false,SM6ZD170132,,false,,,BU,,W,Major Upholstery,32,Stucco,32,,,A,fabric,The smokey and ethereal i-Montaquila looks like a supple leather but is actually a chenille weave with organic texturing that mimics the nuanced coloring of fine leather. i-Montaquila offers stain-resistance for easy care and lasting quality.,true,true,,,100% Polyester,,,,,,,false,,D,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,i-Montaquila,,,true,,,,MU,,,false,,,,,1701,false,,,,,,D,,,,,,true,,,,,,,19,
LB180278,false,,,,,,false,SL6LB180278,,false,,,LM,,L,Out-sourced Sets,78,Brown,78,,,A,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,,,,Leather/Vinyl,,,,,,,,,LB,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Guinevere,,,false,,,,OS,,,true,,,,,1802,true,,,,601,,A,,,,,,false,,,,,,,8,
BV655954,false,,,,,,false,,,false,,,VY,,UN,Promotion Cover,54,Dark Grey,,,,P,fabric,Promotion Cover,true,,,,null,,,,,,,false,,BV,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,,,,false,,,,PR,,,false,,,,,6559,false,,,,,,D,,,,,,true,,,,,,,2,
BV655987,false,,,,,,false,,,false,,,VY,,UN,Promotion Cover,87,Navy,,,,P,fabric,Promotion Cover,true,true,,,null,,,,,,,false,,BV,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,,,,false,,,,PR,,,false,,,,,6559,false,,,,,,D,,,,,,true,,,,,,,2,
LB655954,false,,,,,,false,,,false,,,LM,,L,Promotion Cover,54,Dark Gray,,,,P,leather,Promotion Cover,true,,,,Leather/Vinyl,,,,,,,false,,LB,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,,,,false,,,,PR,,,false,,,,,6559,false,,,,,,D,,,,,,true,,,,,,,8,
C181163,false,Performance Fabric,Performance,,,,false,SM6ZC181163,,false,,,DR,,WS,Major Upholstery,63,Pebble,63,,,A,fabric,"Midland is a modern tweed with multi-color yarn and beautiful chenille, which provides this fabric with a soft hand and sophisticated texture. ",true,,,,100% Polyester,,,,,,,,,C,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Midland,,,true,,,,MU,,,false,,,,,1811,false,,,,121,,D,,,,,,true,,,,,,,7,
C181153,false,Performance Fabric,Performance,,,,false,SM6ZC181153,,false,,,DR,,WS,Major Upholstery,53,Steel,53,,,A,fabric,"Midland is a modern tweed with multi-color yarn and beautiful chenille, which provides this fabric with a soft hand and sophisticated texture. ",true,,,,100% Polyester,,,,,,,,,C,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Midland,,,true,,,,MU,,,false,,,,,1811,false,,,,120,,D,,,,,,true,,,,,,,7,
D175883,false,,iClean,,,,false,,,false,,,UR,,W,Major Upholstery,83,Serenity,,,,P,fabric,Major Upholstery,true,,,,100% Polyester,,,,,,,false,,D,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,,,,false,,,,MU,,,false,,,,,1758,false,,,,,,D,,,,,,true,,,,,,,16,
D207684,false,,,,,,false,,,false,,,DR,,UN,Major Upholstery,84,Bluebell,,,,P,fabric,Major Upholstery,true,true,,,null,,,,,,,false,,D,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,,,,false,,,,MU,,,false,,,,,2076,false,,,,,,D,,,,,,false,,,,,,,2,
D207637,false,,,,,,false,,,false,,,DR,,UN,Major Upholstery,37,Burlap,,,,P,fabric,Major Upholstery,true,true,,,null,,,,,,,false,,D,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,,,,false,,,,MU,,,false,,,,,2076,false,,,,,,D,,,,,,false,,,,,,,2,
D207679,false,,,,,,false,,,false,,,DR,,UN,Major Upholstery,79,Carbon,,,,P,fabric,Major Upholstery,true,true,,,null,,,,,,,false,,D,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,,,,false,,,,MU,,,false,,,,,2076,false,,,,,,D,,,,,,false,,,,,,,2,
D207631,false,,,,,,false,,,false,,,DR,,UN,Major Upholstery,31,Cream,,,,P,fabric,Major Upholstery,true,true,,,null,,,,,,,false,,D,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,,,,false,,,,MU,,,false,,,,,2076,false,,,,,,D,,,,,,false,,,,,,,2,
D207664,false,,,,,,false,,,false,,,DR,,UN,Major Upholstery,64,Driftwood,,,,P,fabric,Major Upholstery,true,true,,,null,,,,,,,false,,D,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,,,,false,,,,MU,,,false,,,,,2076,false,,,,,,D,,,,,,false,,,,,,,2,
